Catalogue,Findspot,Province,Denomination,Mint_Year,Mint
1438,Monastir,Proconsularis,denarius,100.0,Rome
1439,Monastir,Proconsularis,denarius,100.0,Rome
1440,Monastir,Proconsularis,denarius,101.5,Rome
1441,Monastir,Proconsularis,denarius,101.5,Rome
1442,Monastir,Proconsularis,denarius,101.5,Rome
1443,Monastir,Proconsularis,denarius,101.5,Rome
1444,Monastir,Proconsularis,denarius,101.5,Rome
1445,Monastir,Proconsularis,denarius,102.0,Rome
1446,Monastir,Proconsularis,denarius,105.0,Rome
1447,Monastir,Proconsularis,denarius,107.0,Rome
1448,Monastir,Proconsularis,denarius,107.0,Rome
1449,Monastir,Proconsularis,denarius,107.0,Rome
1450,Monastir,Proconsularis,denarius,107.0,Rome
1451,Monastir,Proconsularis,denarius,107.0,Rome
1452,Monastir,Proconsularis,denarius,107.0,Rome
1453,Monastir,Proconsularis,denarius,107.0,Rome
1454,Monastir,Proconsularis,denarius,107.0,Rome
1455,Monastir,Proconsularis,denarius,107.0,Rome
1456,Monastir,Proconsularis,denarius,107.0,Rome
1457,Monastir,Proconsularis,denarius,107.0,Rome
1458,Monastir,Proconsularis,denarius,107.0,Rome
1459,Monastir,Proconsularis,denarius,107.0,Rome
1460,Monastir,Proconsularis,denarius,107.0,Rome
1461,Monastir,Proconsularis,denarius,107.0,Rome
1462,Monastir,Proconsularis,denarius,107.0,Rome
1463,Monastir,Proconsularis,denarius,107.0,Rome
1464,Monastir,Proconsularis,denarius,107.0,Rome
1465,Monastir,Proconsularis,denarius,107.0,Rome
1466,Monastir,Proconsularis,denarius,107.0,Rome
1467,Monastir,Proconsularis,denarius,107.0,Rome
1468,Monastir,Proconsularis,denarius,107.0,Rome
1469,Monastir,Proconsularis,denarius,107.0,Rome
1470,Monastir,Proconsularis,denarius,107.0,Rome
1471,Monastir,Proconsularis,denarius,107.0,Rome
1472,Monastir,Proconsularis,denarius,114.5,Rome
1473,Monastir,Proconsularis,denarius,114.5,Rome
1474,Monastir,Proconsularis,denarius,114.5,Rome
1475,Monastir,Proconsularis,denarius,114.5,Rome
1476,Monastir,Proconsularis,denarius,114.5,Rome
1477,Monastir,Proconsularis,denarius,114.5,Rome
1478,Monastir,Proconsularis,denarius,114.5,Rome
1479,Monastir,Proconsularis,denarius,114.5,Rome
1480,Monastir,Proconsularis,denarius,113.0,Rome
1481,Monastir,Proconsularis,denarius,114.0,Rome
1482,Monastir,Proconsularis,denarius,114.0,Rome
1483,Monastir,Proconsularis,denarius,114.0,Rome
1484,Monastir,Proconsularis,denarius,114.0,Rome
1485,Monastir,Proconsularis,denarius,114.0,Rome
1486,Monastir,Proconsularis,denarius,114.0,Rome
1487,Monastir,Proconsularis,denarius,114.0,Rome
1488,Monastir,Proconsularis,denarius,116.0,Rome
1489,Monastir,Proconsularis,denarius,116.0,Rome
1490,Monastir,Proconsularis,denarius,116.0,Rome
1491,Monastir,Proconsularis,denarius,116.0,Rome
1492,Monastir,Proconsularis,denarius,116.0,Rome
1493,Monastir,Proconsularis,denarius,118.0,Rome
1494,Monastir,Proconsularis,denarius,118.0,Rome
1495,Monastir,Proconsularis,denarius,118.0,Rome
1496,Monastir,Proconsularis,denarius,118.0,Rome
1497,Monastir,Proconsularis,denarius,118.0,Rome
1498,Monastir,Proconsularis,denarius,122.0,Rome
1499,Monastir,Proconsularis,denarius,122.0,Rome
1500,Monastir,Proconsularis,denarius,122.0,Rome
1501,Monastir,Proconsularis,denarius,122.0,Rome
1502,Monastir,Proconsularis,denarius,126.5,Rome
1503,Monastir,Proconsularis,denarius,126.5,Rome
1504,Monastir,Proconsularis,denarius,126.5,Rome
1505,Monastir,Proconsularis,denarius,126.5,Rome
1506,Monastir,Proconsularis,denarius,126.5,Rome
1507,Monastir,Proconsularis,denarius,126.5,Rome
1508,Monastir,Proconsularis,denarius,126.5,Rome
1509,Monastir,Proconsularis,denarius,126.5,Rome
1510,Monastir,Proconsularis,denarius,126.5,Rome
1511,Monastir,Proconsularis,denarius,126.5,Rome
1512,Monastir,Proconsularis,denarius,130.0,Rome
1513,Monastir,Proconsularis,denarius,130.0,Rome
1514,Monastir,Proconsularis,denarius,130.0,Rome
1515,Monastir,Proconsularis,denarius,133.0,Rome
1516,Monastir,Proconsularis,denarius,133.0,Rome
1517,Monastir,Proconsularis,denarius,133.0,Rome
1518,Monastir,Proconsularis,denarius,136.0,Rome
1519,Monastir,Proconsularis,denarius,136.0,Rome
1520,Monastir,Proconsularis,denarius,136.0,Rome
1521,Monastir,Proconsularis,denarius,136.0,Rome
1522,Monastir,Proconsularis,denarius,136.0,Rome
1523,Monastir,Proconsularis,denarius,136.0,Rome
1524,Monastir,Proconsularis,denarius,136.0,Rome
1525,Monastir,Proconsularis,denarius,136.0,Rome
1526,Monastir,Proconsularis,denarius,128.5,Rome
1527,Monastir,Proconsularis,denarius,128.5,Rome
1528,Monastir,Proconsularis,denarius,133.0,Rome
1529,Monastir,Proconsularis,denarius,133.0,Rome
1530,Monastir,Proconsularis,denarius,133.0,Rome
1531,Monastir,Proconsularis,denarius,133.0,Rome
1532,Monastir,Proconsularis,denarius,138.0,Rome
1533,Monastir,Proconsularis,denarius,138.0,Rome
1534,Monastir,Proconsularis,denarius,139.0,Rome
1535,Monastir,Proconsularis,denarius,139.0,Rome
1536,Monastir,Proconsularis,denarius,139.0,Rome
1537,Monastir,Proconsularis,denarius,140.0,Rome
1538,Monastir,Proconsularis,denarius,140.0,Rome
1539,Monastir,Proconsularis,denarius,140.0,Rome
1540,Monastir,Proconsularis,denarius,142.0,Rome
1541,Monastir,Proconsularis,denarius,142.0,Rome
1542,Monastir,Proconsularis,denarius,145.0,Rome
1543,Monastir,Proconsularis,denarius,145.0,Rome
1544,Monastir,Proconsularis,denarius,147.5,Rome
1545,Monastir,Proconsularis,denarius,148.5,Rome
1546,Monastir,Proconsularis,denarius,148.5,Rome
1547,Monastir,Proconsularis,denarius,150.5,Rome
1548,Monastir,Proconsularis,denarius,150.5,Rome
1549,Monastir,Proconsularis,denarius,152.5,Rome
1550,Monastir,Proconsularis,denarius,152.5,Rome
1551,Monastir,Proconsularis,denarius,153.0,Rome
1552,Monastir,Proconsularis,denarius,155.5,Rome
1553,Monastir,Proconsularis,denarius,156.5,Rome
1554,Monastir,Proconsularis,denarius,157.5,Rome
1555,Monastir,Proconsularis,denarius,157.5,Rome
1556,Monastir,Proconsularis,denarius,158.5,Rome
1557,Monastir,Proconsularis,denarius,159.5,Rome
1558,Monastir,Proconsularis,denarius,153.0,Rome
1559,Monastir,Proconsularis,denarius,153.0,Rome
1560,Monastir,Proconsularis,denarius,153.0,Rome
1561,Monastir,Proconsularis,denarius,178.0,Rome
1562,Monastir,Proconsularis,denarius,178.0,Rome
1563,Monastir,Proconsularis,denarius,178.0,Rome
1564,Monastir,Proconsularis,denarius,141.0,Rome
1565,Monastir,Proconsularis,denarius,141.0,Rome
1566,Monastir,Proconsularis,denarius,141.0,Rome
1567,Monastir,Proconsularis,denarius,141.0,Rome
1568,Monastir,Proconsularis,denarius,141.0,Rome
1569,Monastir,Proconsularis,denarius,141.0,Rome
1570,Monastir,Proconsularis,denarius,141.0,Rome
1571,Monastir,Proconsularis,denarius,141.0,Rome
1572,Monastir,Proconsularis,denarius,143.0,Rome
1573,Monastir,Proconsularis,denarius,141.0,Rome
1574,Monastir,Proconsularis,denarius,141.0,Rome
1575,Monastir,Proconsularis,denarius,141.0,Rome
1576,Monastir,Proconsularis,denarius,141.0,Rome
1577,Monastir,Proconsularis,denarius,141.0,Rome
1578,Monastir,Proconsularis,denarius,141.0,Rome
1579,Monastir,Proconsularis,denarius,141.5,Rome
1580,Monastir,Proconsularis,denarius,145.5,Rome
1581,Monastir,Proconsularis,denarius,147.5,Rome
1582,Monastir,Proconsularis,denarius,148.5,Rome
1583,Monastir,Proconsularis,denarius,152.5,Rome
1584,Monastir,Proconsularis,denarius,154.5,Rome
1585,Monastir,Proconsularis,denarius,156.5,Rome
1586,Monastir,Proconsularis,denarius,157.5,Rome
1587,Monastir,Proconsularis,denarius,161.5,Rome
1588,Monastir,Proconsularis,denarius,161.5,Rome
1589,Monastir,Proconsularis,denarius,162.5,Rome
1590,Monastir,Proconsularis,denarius,163.5,Rome
1591,Monastir,Proconsularis,denarius,165.5,Rome
1592,Monastir,Proconsularis,denarius,165.5,Rome
1593,Monastir,Proconsularis,denarius,179.5,Rome
1594,Monastir,Proconsularis,denarius,157.5,Rome
1595,Monastir,Proconsularis,denarius,157.5,Rome
1596,Monastir,Proconsularis,denarius,157.5,Rome
1597,Monastir,Proconsularis,denarius,161.0,Rome
1598,Monastir,Proconsularis,denarius,161.0,Rome
1599,Monastir,Proconsularis,denarius,176.0,Rome
1600,Monastir,Proconsularis,denarius,176.0,Rome
1601,Monastir,Proconsularis,denarius,176.0,Rome
1602,Monastir,Proconsularis,denarius,179.0,Rome
1603,Monastir,Proconsularis,denarius,179.0,Rome
1604,Monastir,Proconsularis,denarius,179.0,Rome
1605,Monastir,Proconsularis,denarius,163.5,Rome
1606,Monastir,Proconsularis,denarius,186.5,Rome
1607,Monastir,Proconsularis,denarius,207.0,Rome
1608,Monastir,Proconsularis,denarius,214.0,Rome
1609,Monastir,Proconsularis,denarius,139.0,Rome
1610,Monastir,Proconsularis,denarius,201.0,Rome
1611,Monastir,Proconsularis,sestertius,128.5,Rome
1612,Monastir,Proconsularis,sestertius,161.0,Rome
1613,Monastir,Proconsularis,sestertius,170.5,Rome
1614,Monastir,Proconsularis,sestertius,170.5,Rome
1615,Monastir,Proconsularis,sestertius,168.5,Rome
5698,Rusguniae,Numidia,sestertius,97.0,Rome
5699,Rusguniae,Numidia,sestertius,97.0,Rome
5700,Rusguniae,Numidia,sestertius,107.5,Rome
5701,Rusguniae,Numidia,sestertius,107.5,Rome
5702,Rusguniae,Numidia,sestertius,107.5,Rome
5703,Rusguniae,Numidia,sestertius,107.5,Rome
5704,Rusguniae,Numidia,sestertius,107.5,Rome
5705,Rusguniae,Numidia,sestertius,107.5,Rome
5706,Rusguniae,Numidia,sestertius,127.5,Rome
5707,Rusguniae,Numidia,sestertius,127.5,Rome
5708,Rusguniae,Numidia,sestertius,127.5,Rome
5709,Rusguniae,Numidia,sestertius,127.5,Rome
5710,Rusguniae,Numidia,sestertius,127.5,Rome
5711,Rusguniae,Numidia,sestertius,127.5,Rome
5712,Rusguniae,Numidia,sestertius,127.5,Rome
5713,Rusguniae,Numidia,sestertius,127.5,Rome
5714,Rusguniae,Numidia,sestertius,127.5,Rome
5715,Rusguniae,Numidia,sestertius,149.5,Rome
5716,Rusguniae,Numidia,sestertius,149.5,Rome
5717,Rusguniae,Numidia,sestertius,149.5,Rome
5718,Rusguniae,Numidia,sestertius,149.5,Rome
5719,Rusguniae,Numidia,sestertius,149.5,Rome
5720,Rusguniae,Numidia,sestertius,149.5,Rome
5721,Rusguniae,Numidia,sestertius,160.5,Rome
5722,Rusguniae,Numidia,sestertius,160.5,Rome
5723,Rusguniae,Numidia,sestertius,170.5,Rome
5724,Rusguniae,Numidia,sestertius,170.5,Rome
5725,Rusguniae,Numidia,sestertius,170.5,Rome
5726,Rusguniae,Numidia,sestertius,170.5,Rome
5727,Rusguniae,Numidia,sestertius,170.5,Rome
5728,Rusguniae,Numidia,sestertius,170.5,Rome
5729,Rusguniae,Numidia,sestertius,170.5,Rome
5730,Rusguniae,Numidia,sestertius,170.5,Rome
5731,Rusguniae,Numidia,sestertius,170.5,Rome
5732,Rusguniae,Numidia,sestertius,170.5,Rome
5733,Rusguniae,Numidia,sestertius,170.5,Rome
5734,Rusguniae,Numidia,sestertius,170.5,Rome
5735,Rusguniae,Numidia,sestertius,184.0,Rome
5736,Rusguniae,Numidia,sestertius,184.0,Rome
5737,Rusguniae,Numidia,sestertius,184.0,Rome
5738,Rusguniae,Numidia,sestertius,184.0,Rome
5739,Rusguniae,Numidia,sestertius,184.0,Rome
5740,Rusguniae,Numidia,sestertius,184.0,Rome
5741,Rusguniae,Numidia,sestertius,184.0,Rome
5742,Rusguniae,Numidia,sestertius,178.0,Rome
5743,Rusguniae,Numidia,sestertius,178.0,Rome
5744,Rusguniae,Numidia,sestertius,178.0,Rome
5745,Rusguniae,Numidia,sestertius,178.0,Rome
5746,Rusguniae,Numidia,sestertius,178.0,Rome
5747,Rusguniae,Numidia,sestertius,178.0,Rome
5748,Rusguniae,Numidia,sestertius,186.0,Rome
5749,Rusguniae,Numidia,sestertius,186.0,Rome
5750,Rusguniae,Numidia,sestertius,186.0,Rome
5751,Rusguniae,Numidia,sestertius,186.0,Rome
5752,Rusguniae,Numidia,sestertius,186.0,Rome
5753,Rusguniae,Numidia,sestertius,186.0,Rome
5754,Rusguniae,Numidia,sestertius,186.0,Rome
5755,Rusguniae,Numidia,sestertius,186.0,Rome
5756,Rusguniae,Numidia,sestertius,186.0,Rome
5757,Rusguniae,Numidia,sestertius,186.0,Rome
5758,Rusguniae,Numidia,sestertius,186.0,Rome
5759,Rusguniae,Numidia,sestertius,186.0,Rome
5760,Rusguniae,Numidia,sestertius,186.0,Rome
5761,Rusguniae,Numidia,sestertius,186.0,Rome
5762,Rusguniae,Numidia,sestertius,186.0,Rome
5763,Rusguniae,Numidia,sestertius,186.0,Rome
5764,Rusguniae,Numidia,sestertius,186.0,Rome
5765,Rusguniae,Numidia,sestertius,186.0,Rome
5766,Rusguniae,Numidia,sestertius,186.0,Rome
5767,Rusguniae,Numidia,sestertius,186.0,Rome
5768,Rusguniae,Numidia,sestertius,186.0,Rome
5769,Rusguniae,Numidia,sestertius,186.0,Rome
5770,Rusguniae,Numidia,sestertius,186.0,Rome
5771,Rusguniae,Numidia,sestertius,186.0,Rome
5772,Rusguniae,Numidia,sestertius,186.0,Rome
5773,Rusguniae,Numidia,sestertius,186.0,Rome
5774,Rusguniae,Numidia,sestertius,186.0,Rome
5775,Rusguniae,Numidia,sestertius,186.0,Rome
5776,Rusguniae,Numidia,sestertius,192.5,Rome
5777,Rusguniae,Numidia,sestertius,202.0,Rome
5778,Rusguniae,Numidia,sestertius,202.0,Rome
5779,Rusguniae,Numidia,sestertius,202.0,Rome
5780,Rusguniae,Numidia,sestertius,202.0,Rome
5781,Rusguniae,Numidia,sestertius,202.0,Rome
5782,Rusguniae,Numidia,sestertius,202.0,Rome
5783,Rusguniae,Numidia,sestertius,202.0,Rome
5784,Rusguniae,Numidia,sestertius,202.0,Rome
5785,Rusguniae,Numidia,sestertius,194.5,Rome
5786,Rusguniae,Numidia,sestertius,228.5,Rome
5787,Rusguniae,Numidia,sestertius,228.5,Rome
5788,Rusguniae,Numidia,sestertius,228.5,Rome
5789,Rusguniae,Numidia,sestertius,228.5,Rome
5790,Rusguniae,Numidia,sestertius,228.5,Rome
5791,Rusguniae,Numidia,sestertius,228.5,Rome
5792,Rusguniae,Numidia,sestertius,228.5,Rome
5793,Rusguniae,Numidia,sestertius,228.5,Rome
5794,Rusguniae,Numidia,sestertius,228.5,Rome
5795,Rusguniae,Numidia,sestertius,236.5,Rome
5796,Rusguniae,Numidia,sestertius,236.5,Rome
5797,Rusguniae,Numidia,sestertius,236.5,Rome
5798,Rusguniae,Numidia,sestertius,236.5,Rome
5799,Rusguniae,Numidia,sestertius,238.0,Rome
5800,Rusguniae,Numidia,sestertius,238.0,Rome
5801,Rusguniae,Numidia,sestertius,238.0,Rome
5802,Rusguniae,Numidia,sestertius,238.0,Rome
5803,Rusguniae,Numidia,sestertius,241.0,Rome
5804,Rusguniae,Numidia,sestertius,241.0,Rome
5805,Rusguniae,Numidia,sestertius,241.0,Rome
5806,Rusguniae,Numidia,sestertius,241.0,Rome
5807,Rusguniae,Numidia,sestertius,241.0,Rome
5808,Rusguniae,Numidia,sestertius,241.0,Rome
5809,Rusguniae,Numidia,sestertius,241.0,Rome
5810,Rusguniae,Numidia,sestertius,241.0,Rome
5811,Rusguniae,Numidia,sestertius,241.0,Rome
5812,Rusguniae,Numidia,sestertius,241.0,Rome
5813,Rusguniae,Numidia,sestertius,241.0,Rome
5814,Rusguniae,Numidia,sestertius,241.0,Rome
5815,Rusguniae,Numidia,sestertius,241.0,Rome
5816,Rusguniae,Numidia,sestertius,246.5,Rome
5817,Rusguniae,Numidia,sestertius,246.5,Rome
5818,Rusguniae,Numidia,sestertius,246.5,Rome
5819,Rusguniae,Numidia,sestertius,246.5,Rome
5820,Rusguniae,Numidia,sestertius,246.5,Rome
5821,Rusguniae,Numidia,sestertius,246.5,Rome
9776,Lambaesa,Mauretania Caesarea,aureus,156.0,Rome
9777,Lambaesa,Mauretania Caesarea,aureus,218.0,Rome
9778,Lambaesa,Mauretania Caesarea,aureus,234.0,Rome
9779,Lambaesa,Mauretania Caesarea,aureus,230.0,Rome
9780,Guelma,Numidia,sestertius,74.5,Rome
9781,Guelma,Numidia,sestertius,74.5,Rome
9782,Guelma,Numidia,sestertius,74.5,Rome
9783,Guelma,Numidia,sestertius,74.5,Rome
9784,Guelma,Numidia,sestertius,74.5,Rome
9785,Guelma,Numidia,sestertius,74.5,Rome
9786,Guelma,Numidia,sestertius,88.5,Rome
9787,Guelma,Numidia,sestertius,88.5,Rome
9788,Guelma,Numidia,sestertius,88.5,Rome
9789,Guelma,Numidia,sestertius,88.5,Rome
9790,Guelma,Numidia,sestertius,88.5,Rome
9791,Guelma,Numidia,sestertius,88.5,Rome
9792,Guelma,Numidia,sestertius,88.5,Rome
9793,Guelma,Numidia,sestertius,88.5,Rome
9794,Guelma,Numidia,sestertius,97.0,Rome
9795,Guelma,Numidia,sestertius,97.0,Rome
9796,Guelma,Numidia,sestertius,97.0,Rome
9797,Guelma,Numidia,sestertius,97.0,Rome
9798,Guelma,Numidia,sestertius,107.5,Rome
9799,Guelma,Numidia,sestertius,107.5,Rome
9800,Guelma,Numidia,sestertius,107.5,Rome
9801,Guelma,Numidia,sestertius,107.5,Rome
9802,Guelma,Numidia,sestertius,107.5,Rome
9803,Guelma,Numidia,sestertius,107.5,Rome
9804,Guelma,Numidia,sestertius,107.5,Rome
9805,Guelma,Numidia,sestertius,107.5,Rome
9806,Guelma,Numidia,sestertius,107.5,Rome
9807,Guelma,Numidia,sestertius,107.5,Rome
9808,Guelma,Numidia,sestertius,107.5,Rome
9809,Guelma,Numidia,sestertius,107.5,Rome
9810,Guelma,Numidia,sestertius,107.5,Rome
9811,Guelma,Numidia,sestertius,107.5,Rome
9812,Guelma,Numidia,sestertius,107.5,Rome
9813,Guelma,Numidia,sestertius,107.5,Rome
9814,Guelma,Numidia,sestertius,107.5,Rome
9815,Guelma,Numidia,sestertius,107.5,Rome
9816,Guelma,Numidia,sestertius,107.5,Rome
9817,Guelma,Numidia,sestertius,107.5,Rome
9818,Guelma,Numidia,sestertius,107.5,Rome
9819,Guelma,Numidia,sestertius,107.5,Rome
9820,Guelma,Numidia,sestertius,107.5,Rome
9821,Guelma,Numidia,sestertius,107.5,Rome
9822,Guelma,Numidia,sestertius,107.5,Rome
9823,Guelma,Numidia,sestertius,107.5,Rome
9824,Guelma,Numidia,sestertius,107.5,Rome
9825,Guelma,Numidia,sestertius,107.5,Rome
9826,Guelma,Numidia,sestertius,107.5,Rome
9827,Guelma,Numidia,sestertius,107.5,Rome
9828,Guelma,Numidia,sestertius,107.5,Rome
9829,Guelma,Numidia,sestertius,107.5,Rome
9830,Guelma,Numidia,sestertius,107.5,Rome
9831,Guelma,Numidia,sestertius,107.5,Rome
9832,Guelma,Numidia,sestertius,107.5,Rome
9833,Guelma,Numidia,sestertius,107.5,Rome
9834,Guelma,Numidia,sestertius,107.5,Rome
9835,Guelma,Numidia,sestertius,107.5,Rome
9836,Guelma,Numidia,sestertius,127.5,Rome
9837,Guelma,Numidia,sestertius,127.5,Rome
9838,Guelma,Numidia,sestertius,127.5,Rome
9839,Guelma,Numidia,sestertius,127.5,Rome
9840,Guelma,Numidia,sestertius,136.5,Rome
9841,Guelma,Numidia,sestertius,136.5,Rome
9842,Guelma,Numidia,as,136.5,Rome
9843,Guelma,Numidia,as,136.5,Rome
9844,Guelma,Numidia,sestertius,136.5,Rome
9845,Guelma,Numidia,sestertius,136.5,Rome
9846,Guelma,Numidia,sestertius,136.5,Rome
9847,Guelma,Numidia,sestertius,136.5,Rome
9848,Guelma,Numidia,sestertius,136.5,Rome
9849,Guelma,Numidia,sestertius,136.5,Rome
9850,Guelma,Numidia,sestertius,136.5,Rome
9851,Guelma,Numidia,sestertius,136.5,Rome
9852,Guelma,Numidia,sestertius,136.5,Rome
9853,Guelma,Numidia,sestertius,136.5,Rome
9854,Guelma,Numidia,sestertius,136.5,Rome
9855,Guelma,Numidia,sestertius,136.5,Rome
9856,Guelma,Numidia,sestertius,136.5,Rome
9857,Guelma,Numidia,sestertius,136.5,Rome
9858,Guelma,Numidia,sestertius,136.5,Rome
9859,Guelma,Numidia,sestertius,136.5,Rome
9860,Guelma,Numidia,sestertius,136.5,Rome
9861,Guelma,Numidia,sestertius,136.5,Rome
9862,Guelma,Numidia,sestertius,136.5,Rome
9863,Guelma,Numidia,sestertius,136.5,Rome
9864,Guelma,Numidia,sestertius,136.5,Rome
9865,Guelma,Numidia,sestertius,136.5,Rome
9866,Guelma,Numidia,sestertius,136.5,Rome
9867,Guelma,Numidia,sestertius,136.5,Rome
9868,Guelma,Numidia,sestertius,136.5,Rome
9869,Guelma,Numidia,sestertius,136.5,Rome
9870,Guelma,Numidia,sestertius,136.5,Rome
9871,Guelma,Numidia,sestertius,136.5,Rome
9872,Guelma,Numidia,sestertius,136.5,Rome
9873,Guelma,Numidia,sestertius,136.5,Rome
9874,Guelma,Numidia,sestertius,136.5,Rome
9875,Guelma,Numidia,sestertius,136.5,Rome
9876,Guelma,Numidia,sestertius,136.5,Rome
9877,Guelma,Numidia,sestertius,136.5,Rome
9878,Guelma,Numidia,sestertius,136.5,Rome
9879,Guelma,Numidia,sestertius,136.5,Rome
9880,Guelma,Numidia,sestertius,136.5,Rome
9881,Guelma,Numidia,sestertius,136.5,Rome
9882,Guelma,Numidia,sestertius,136.5,Rome
9883,Guelma,Numidia,sestertius,136.5,Rome
9884,Guelma,Numidia,sestertius,136.5,Rome
9885,Guelma,Numidia,sestertius,136.5,Rome
9886,Guelma,Numidia,sestertius,136.5,Rome
9887,Guelma,Numidia,sestertius,136.5,Rome
9888,Guelma,Numidia,sestertius,136.5,Rome
9889,Guelma,Numidia,sestertius,136.5,Rome
9890,Guelma,Numidia,sestertius,136.5,Rome
9891,Guelma,Numidia,sestertius,136.5,Rome
9892,Guelma,Numidia,sestertius,136.5,Rome
9893,Guelma,Numidia,sestertius,136.5,Rome
9894,Guelma,Numidia,sestertius,136.5,Rome
9895,Guelma,Numidia,sestertius,136.5,Rome
9896,Guelma,Numidia,sestertius,136.5,Rome
9897,Guelma,Numidia,sestertius,136.5,Rome
9898,Guelma,Numidia,sestertius,136.5,Rome
9899,Guelma,Numidia,sestertius,136.5,Rome
9900,Guelma,Numidia,sestertius,136.5,Rome
9901,Guelma,Numidia,sestertius,136.5,Rome
9902,Guelma,Numidia,sestertius,136.5,Rome
9903,Guelma,Numidia,sestertius,136.5,Rome
9904,Guelma,Numidia,sestertius,136.5,Rome
9905,Guelma,Numidia,sestertius,136.5,Rome
9906,Guelma,Numidia,sestertius,136.5,Rome
9907,Guelma,Numidia,sestertius,136.5,Rome
9908,Guelma,Numidia,sestertius,136.5,Rome
9909,Guelma,Numidia,sestertius,136.5,Rome
9910,Guelma,Numidia,sestertius,136.5,Rome
9911,Guelma,Numidia,sestertius,136.5,Rome
9912,Guelma,Numidia,sestertius,136.5,Rome
9913,Guelma,Numidia,sestertius,136.5,Rome
9914,Guelma,Numidia,sestertius,136.5,Rome
9915,Guelma,Numidia,sestertius,136.5,Rome
9916,Guelma,Numidia,sestertius,136.5,Rome
9917,Guelma,Numidia,sestertius,136.5,Rome
9918,Guelma,Numidia,sestertius,136.5,Rome
9919,Guelma,Numidia,sestertius,136.5,Rome
9920,Guelma,Numidia,sestertius,136.5,Rome
9921,Guelma,Numidia,sestertius,136.5,Rome
9922,Guelma,Numidia,sestertius,136.5,Rome
9923,Guelma,Numidia,sestertius,136.5,Rome
9924,Guelma,Numidia,sestertius,136.5,Rome
9925,Guelma,Numidia,sestertius,136.5,Rome
9926,Guelma,Numidia,sestertius,136.5,Rome
9927,Guelma,Numidia,sestertius,136.5,Rome
9928,Guelma,Numidia,sestertius,136.5,Rome
9929,Guelma,Numidia,sestertius,136.5,Rome
9930,Guelma,Numidia,sestertius,136.5,Rome
9931,Guelma,Numidia,sestertius,136.5,Rome
9932,Guelma,Numidia,sestertius,136.5,Rome
9933,Guelma,Numidia,sestertius,136.5,Rome
9934,Guelma,Numidia,sestertius,136.5,Rome
9935,Guelma,Numidia,sestertius,136.5,Rome
9936,Guelma,Numidia,sestertius,136.5,Rome
9937,Guelma,Numidia,sestertius,136.5,Rome
9938,Guelma,Numidia,sestertius,136.5,Rome
9939,Guelma,Numidia,sestertius,136.5,Rome
9940,Guelma,Numidia,sestertius,136.5,Rome
9941,Guelma,Numidia,sestertius,136.5,Rome
9942,Guelma,Numidia,sestertius,136.5,Rome
9943,Guelma,Numidia,sestertius,136.5,Rome
9944,Guelma,Numidia,sestertius,136.5,Rome
9945,Guelma,Numidia,sestertius,136.5,Rome
9946,Guelma,Numidia,sestertius,136.5,Rome
9947,Guelma,Numidia,sestertius,136.5,Rome
9948,Guelma,Numidia,sestertius,136.5,Rome
9949,Guelma,Numidia,sestertius,136.5,Rome
9950,Guelma,Numidia,sestertius,136.5,Rome
9951,Guelma,Numidia,sestertius,136.5,Rome
9952,Guelma,Numidia,sestertius,136.5,Rome
9953,Guelma,Numidia,sestertius,136.5,Rome
9954,Guelma,Numidia,sestertius,136.5,Rome
9955,Guelma,Numidia,sestertius,136.5,Rome
9956,Guelma,Numidia,sestertius,136.5,Rome
9957,Guelma,Numidia,sestertius,136.5,Rome
9958,Guelma,Numidia,sestertius,136.5,Rome
9959,Guelma,Numidia,sestertius,136.5,Rome
9960,Guelma,Numidia,sestertius,136.5,Rome
9961,Guelma,Numidia,sestertius,136.5,Rome
9962,Guelma,Numidia,sestertius,136.5,Rome
9963,Guelma,Numidia,sestertius,136.5,Rome
9964,Guelma,Numidia,sestertius,136.5,Rome
9965,Guelma,Numidia,sestertius,136.5,Rome
9966,Guelma,Numidia,sestertius,136.5,Rome
9967,Guelma,Numidia,sestertius,136.5,Rome
9968,Guelma,Numidia,sestertius,136.5,Rome
9969,Guelma,Numidia,sestertius,136.5,Rome
